"subjID","actName","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroMag-std()","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","tBodyAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyAccMag-mean()","tBodyAccMag-std()","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tGravityAccMag-mean()","tGravityAccMag-std()"
9,"LAYING",-0.508481146472549,-0.487143476585417,-0.50407986375,-0.538371922088235,-0.534888422990196,-0.535866106854902,-0.5649585340625,-0.612613373645833,-0.636784875686275,-0.628194012313726,-0.656401535854167,-0.643837514215686,-0.630297902023529,-0.654350453566667,-0.624665782529412,-0.624757651445098,-0.616763982583333,-0.612270118285412,-0.618396671235294,-0.6402590003125,-0.643728891680392,-0.628795020531373,-0.588632021354167,-0.623115755764706,-0.629827525333333,-0.590393210970833,-0.576171437519608,-0.618206323435294,-0.620350025177083,-0.572321827556863,-0.548437342709804,-0.5529729494625,-0.493568123594118,-0.537315188804706,-0.5370841583875,-0.507478586127451,-0.551496633152941,-0.642987363097917,-0.629288393933333,-0.599532511456863,-0.595170738289583,-0.552522784335294,-0.550287735490196,-0.589033293439583,-0.599830731866667,-0.601569478362745,-0.490203885886275,-0.527964203100784,-0.620570498127083,-0.616431457870588,-0.62089945,-0.622311690500417,-0.599457959960784,-0.623951146570833,-0.622027510541176,-0.636496498941176,-0.654983732708333,-0.556166012264706,-0.617954811458333,-0.592455688333333,-0.572803625223529,-0.605170487864583,-0.604020768484314,-0.602411451482353,-0.63789154275625,-0.568930141509804,-0.595433998529412,-0.63163622025625,-0.608869219931373,-0.572033257862745,-0.601788912784314,-0.623926864268627,-0.632559234833333,-0.538391534958824,-0.5434601895625,-0.558966788364706,-0.530008589156863,-0.524864248252083,-0.566205807470588,-0.632614272764706,-0.626653457941176
9,"SITTING",-0.443914846701961,-0.438996500145098,-0.490987096470588,-0.474189761389583,-0.489938863313725,-0.472026950847917,-0.492399483730588,-0.655009142607843,-0.649486220660784,-0.6698149699375,-0.653556216862745,-0.643989981582353,-0.678970173377083,-0.654243368921569,-0.669441956588235,-0.662826388708333,-0.653633543156863,-0.653990215333333,-0.661867749645833,-0.582250871786275,-0.628694656392157,-0.574749692291667,-0.608986557607843,-0.636464411411765,-0.608005782647917,-0.511041983105882,-0.505633526031875,-0.513876903235294,-0.513643510391177,-0.5254116061,-0.532196047307843,-0.466199922576471,-0.488683180391667,-0.48736474762549,-0.496848164521569,-0.475160690795833,-0.520374382439216,-0.582059305494118,-0.585271273117647,-0.575958163,-0.535098086160784,-0.551838908578431,-0.511453562083333,-0.559583237,-0.543772362588235,-0.506884943275,-0.480319932594118,-0.5579785689875,-0.616659382478431,-0.595940509988235,-0.615393216516667,-0.611870176921569,-0.620267203313726,-0.671463141745098,-0.690806749058824,-0.691909486729167,-0.653788745607843,-0.617950021072917,-0.615774933701961,-0.6017271008,-0.599260230102083,-0.60879956657451,-0.618530186937255,-0.649430551033333,-0.647894905921569,-0.676096445541765,-0.637831240108333,-0.652791444376471,-0.668385530319412,-0.654409469470588,-0.696796678604167,-0.654524236270833,-0.627979967554902,-0.530597331660417,-0.506453775,-0.510358181694118,-0.538296824604167,-0.531294554007843,-0.523493540923529,-0.666807514247059,-0.646132669979167
9,"STANDING",-0.700476297266667,-0.657720089822222,-0.670867682733333,-0.668029848533333,-0.684979129644444,-0.682515280088889,-0.7187232614,-0.49488334254,-0.505901994115556,-0.498156939620444,-0.476145646457111,-0.479279687688889,-0.460494099244444,-0.505962085428889,-0.459810072575556,-0.450658081393333,-0.455712522224444,-0.422072830635556,-0.486277192388889,-0.522920454362222,-0.477699673831111,-0.502120358113333,-0.443780991473333,-0.49353458256,-0.45514854758,-0.667387893977778,-0.659534557908889,-0.614821451828889,-0.629179525111111,-0.624456060637778,-0.645557431377778,-0.66746896806,-0.705793478666667,-0.726820708977778,-0.664651048577778,-0.654088888244444,-0.631754315577778,-0.515186728251111,-0.505477982131778,-0.529982553177778,-0.590494355622222,-0.61907827318,-0.594933574017556,-0.543630372755556,-0.576040083453333,-0.532292585908889,-0.664753296577778,-0.677192479133333,-0.721288276511111,-0.6991890532,-0.6853466322,-0.653369234933333,-0.652562492128889,-0.570719568026667,-0.512134579577778,-0.52974779136,-0.515461249888889,-0.658682487288889,-0.620581941822222,-0.6299297866,-0.618185863644444,-0.613948259288889,-0.597558702533333,-0.590507688655556,-0.554898587266667,-0.579952726911111,-0.5880657794,-0.576147412946667,-0.546643564546667,-0.5326623268,-0.5087368528,-0.496140001355556,-0.494277746377778,-0.670097521577778,-0.687869152844444,-0.671390782377778,-0.696074048555556,-0.672591110177778,-0.654344166022222,-0.481171199637778,-0.520618945737778
9,"WALKING",-0.308704165882353,-0.280400136562745,-0.338001531215686,-0.300628696555556,-0.300843952437255,-0.301813023042593,-0.308186883930196,-0.180023935335294,-0.192087945598039,-0.199300816888889,-0.153099782845098,-0.213407174668627,-0.224016034888889,-0.187427357086471,-0.213677730109412,-0.210365356509259,-0.145969045047059,-0.171729384327451,-0.22029178589037,-0.185397069176471,-0.179290111809608,-0.196760795485185,-0.222227352301961,-0.211897625161961,-0.243029091614815,-0.210156097588235,-0.303694694462963,-0.303295551235294,-0.292844721882353,-0.308858249374074,-0.266879048801961,-0.321681904980392,-0.317109376290185,-0.302601789784314,-0.337758190003922,-0.262842396981481,-0.309544189901961,-0.228911514705882,-0.210166124259726,-0.237975174724074,-0.232077799003922,-0.316852339376471,-0.251454978592593,-0.265873618513725,-0.242838173372549,-0.252676973374074,-0.298955075776471,-0.297431275407407,-0.26552057283,-0.301479330447059,-0.298789600222222,-0.279371143921569,-0.291213837431373,-0.181258570323529,-0.204543530569137,-0.215974011962963,-0.223970930288235,-0.303369245690741,-0.274745738960784,-0.268407850627451,-0.245380191918519,-0.274473135135294,-0.28633347545098,-0.217686514343889,-0.212321261117647,-0.275368505764706,-0.232072018203704,-0.195883271396078,-0.187048359960784,-0.17415125375098,-0.222076074357407,-0.160781854287037,-0.193076668598039,-0.272105780842593,-0.302098622745098,-0.272050012670745,-0.287907762353704,-0.318645757029412,-0.286623096666667,-0.187403375462745,-0.210198846148148
9,"WALKING_DOWNSTAIRS",-0.206503670785714,-0.228363645372857,-0.20592446202381,-0.207546268952381,-0.189249848490476,-0.239125289857143,-0.157620422585714,-0.11551194397619,-0.166590555859524,-0.132028495595238,-0.234623092119048,-0.157205604378571,-0.178818844285714,-0.165771467467619,-0.152016583897381,-0.146034008561905,-0.199465964680952,-0.196753585297857,-0.2447404392,-0.249943059700714,-0.202360422002381,-0.206596601166667,-0.16653566417619,-0.208366607195238,-0.175152300007143,-0.20527932930381,-0.257498116952381,-0.224828099904762,-0.2593243394,-0.21682422177619,-0.236959592238095,-0.220126576520476,-0.225086794227143,-0.245165345880952,-0.218534433395238,-0.201760418571429,-0.213115357166667,-0.249910792059524,-0.232573106395238,-0.248067283904762,-0.234717099071429,-0.201901268935714,-0.190045811430952,-0.260183289309524,-0.242203920380952,-0.216629478657143,-0.199529908907143,-0.143858685071429,-0.139113075809524,-0.0915227321142857,-0.0869651079761905,-0.0923858428571429,-0.095669736897619,-0.102435428071429,-0.0814358254761905,-0.0214349734285714,-0.154297921571429,-0.0610466985071429,-0.07752868185,-0.154321174357143,-0.0991544322428571,-0.0739692589,-0.114037344238095,-0.122621108121429,-0.0932211015880952,-0.164602541261905,-0.0766532586904762,-0.111742491880952,-0.0767270308095238,-0.075744767,-0.136584659020952,-0.0804001484871429,-0.038582926397619,-0.154072348138095,-0.17031025377381,-0.151369317019048,-0.145544935745238,-0.179873494587143,-0.119144942571429,-0.0311769312380952,-0.0617325893333333
9,"WALKING_UPSTAIRS",-0.359248811568627,-0.332238511416667,-0.345366310579167,-0.307627085041667,-0.361564646207843,-0.34529705604375,-0.335658585410417,-0.308500282479167,-0.290575483352941,-0.288453544347917,-0.270604530604167,-0.272233991019608,-0.26652461899375,-0.333406566291667,-0.255876840843137,-0.267629971377083,-0.272837219479167,-0.246385879196078,-0.25398024913125,-0.261662091508333,-0.249846605941176,-0.336632609729167,-0.289479530229167,-0.247957520463725,-0.216660270625,-0.3242326528125,-0.337384822229167,-0.342094062280392,-0.3049862362,-0.323876544616667,-0.321038723294118,-0.333903082970833,-0.309328763375,-0.335717889686275,-0.293883194916667,-0.2997346300625,-0.330176478933333,-0.196665685458333,-0.240489594603922,-0.303061056691667,-0.2587601142125,-0.278916504039216,-0.271511079041667,-0.279305472145833,-0.321328446743137,-0.254382534429167,-0.40294781727451,-0.383750505520833,-0.344558302952917,-0.342838334676471,-0.382636024352083,-0.400106626291667,-0.369085380470588,-0.356692268714583,-0.344551023409804,-0.389568694075,-0.405696960208333,-0.392492792791667,-0.362158709416667,-0.348650190078431,-0.357377790427083,-0.3606683018125,-0.354946773686275,-0.348846301095833,-0.3653759650625,-0.380935806631373,-0.3830314923125,-0.380402600775,-0.37446324945098,-0.346059176392157,-0.2908325835625,-0.325342332070625,-0.335681198316667,-0.4226166483125,-0.370737275739583,-0.385967943991765,-0.3787335970925,-0.3931340081875,-0.381391987019608,-0.39211898212549,-0.345022978283333
10,"LAYING",-0.629859786638597,-0.598206458383333,-0.605293565716667,-0.58630437234386,-0.59967485854386,-0.586160330596491,-0.576920983748333,-0.455559478605,-0.502505974742105,-0.537523432308772,-0.5195035337145,-0.526733644675439,-0.503580610270175,-0.459652574738333,-0.465388903182456,-0.505959876114035,-0.452612332326667,-0.459781272136842,-0.481797644273684,-0.451668980508333,-0.523230983044561,-0.527793617736842,-0.5555949783895,-0.508405608480702,-0.522175282966667,-0.551622928161667,-0.573348802591228,-0.565219522170175,-0.552265923256667,-0.59176384146807,-0.593300725484211,-0.571185686506667,-0.596005932652632,-0.576400419994737,-0.647765380966667,-0.569747459826316,-0.599709692900877,-0.50737988687,-0.522733855415789,-0.542665819289474,-0.583672107764,-0.610941648710526,-0.5764182886,-0.500663058661667,-0.599244177117544,-0.59513480454386,-0.592429791736842,-0.554007740807018,-0.557262472496667,-0.556760500035088,-0.583676444515789,-0.53381310781,-0.592788776775439,-0.572978741015,-0.513643716108772,-0.539062406008772,-0.530934730861667,-0.577646815101754,-0.53593542597,-0.616156199385965,-0.575694372922982,-0.61476931878335,-0.561137490947368,-0.6026996226,-0.575186270166667,-0.607256258561404,-0.6337283473,-0.577935654121667,-0.569295278496491,-0.505745195701754,-0.540194459054386,-0.549432922226316,-0.5607801009,-0.573251083253333,-0.63819114465,-0.55125433572807,-0.530233930315789,-0.583029342245,-0.56535428845614,-0.560983819924561,-0.579934197785965
10,"SITTING",-0.605334472592593,-0.581527206394444,-0.604130541,-0.643998024526435,-0.635835098455556,-0.639382006055556,-0.626996008444444,-0.540037408157407,-0.505302212170556,-0.513299910707407,-0.480642748390741,-0.484131688201852,-0.493741273157407,-0.507325888157407,-0.46269895272963,-0.471107891124074,-0.504390474409259,-0.514103198744444,-0.504024555246296,-0.529117097362963,-0.520687690051852,-0.485347195068519,-0.457912826068519,-0.493409951609074,-0.487191507653704,-0.575227169759259,-0.561504250530741,-0.572036853888889,-0.572902147342593,-0.594368295812963,-0.586195149012963,-0.620617253059259,-0.603577651259259,-0.607627881583333,-0.569437082492593,-0.583282671909074,-0.566202010044444,-0.482008153077778,-0.520182295366667,-0.526613221707407,-0.545656531449815,-0.550155158857407,-0.563260117206111,-0.509838315256111,-0.531446802196296,-0.556296311912037,-0.631282910055556,-0.615372438685185,-0.664800757648148,-0.607793372822222,-0.615464072037037,-0.630130819296296,-0.612301094685185,-0.544077276740741,-0.552391288031482,-0.538795428794444,-0.549789978198148,-0.645774482981481,-0.64864194887037,-0.624014153092593,-0.621770004805556,-0.628231000240741,-0.598935690388889,-0.605701327759259,-0.616232671685185,-0.616667237907407,-0.601015363759259,-0.591011666759259,-0.556147403777778,-0.536075516957407,-0.516644852307963,-0.530079669459259,-0.523289128966796,-0.609665099925926,-0.598386088925926,-0.605226891759259,-0.611629429481481,-0.640045620098148,-0.61822571362963,-0.54567715062037,-0.567784693582593
10,"STANDING",-0.503185385913333,-0.546525831562222,-0.504036181866667,-0.516175635430238,-0.521529387948,-0.492742852590476,-0.475888340791111,-0.709253590777778,-0.669829377215556,-0.684607270380952,-0.6778690937,-0.678267767911111,-0.673156803738095,-0.655351152631111,-0.630274877777778,-0.671599707214286,-0.668855462911111,-0.641557581422222,-0.685941193214286,-0.673995773882222,-0.655735690622222,-0.683790599833333,-0.649055271226667,-0.592972877955556,-0.688418125516667,-0.601703815222222,-0.57727168852381,-0.587681807911111,-0.570132497088889,-0.533935280992857,-0.547404730313333,-0.499527333244444,-0.510956634357143,-0.514722160542222,-0.537188842333333,-0.518487383966667,-0.511056383337778,-0.706328968953333,-0.680220857286667,-0.700303949952381,-0.625298059917778,-0.611824954,-0.628602146533333,-0.666960119333333,-0.661818803066667,-0.669800819738095,-0.476330897124444,-0.450701025840476,-0.449105569088889,-0.471956358931111,-0.482088229940476,-0.469528741442222,-0.477314215486667,-0.601284943,-0.646751940631111,-0.615414214047619,-0.619360810286667,-0.48180992026119,-0.482168992082222,-0.506392070286667,-0.49953459,-0.464612700133333,-0.509953691088889,-0.502400440857143,-0.550102946464444,-0.4879061979,-0.533646878452381,-0.586805879811111,-0.580879577462222,-0.6060755224,-0.646338321615476,-0.612739671573809,-0.66842353512,-0.518733488752381,-0.475103321386667,-0.477150084795556,-0.506414550221429,-0.455917412593333,-0.4498783437,-0.576841111586667,-0.657155530678809
10,"WALKING",-0.127123614327778,-0.158422807951852,-0.202111303905556,-0.139938963680392,-0.117703859456852,-0.143356061886275,-0.1961265709,-0.192931165203704,-0.113421705537037,-0.209648249647059,-0.167293162925926,-0.186570359925926,-0.232583673347059,-0.204416914644444,-0.154956846720556,-0.175930282843137,-0.188987718948148,-0.168741040359259,-0.238811266792157,-0.248945930338889,-0.214439406816667,-0.211237532586275,-0.25516350077963,-0.222280365885185,-0.198552875805294,-0.219112376111111,-0.258892652633333,-0.214618356066667,-0.18692814862037,-0.226579212196078,-0.207468229447407,-0.192681199587037,-0.200961965207843,-0.185968696731481,-0.251415641703704,-0.199823322417059,-0.179637900907407,-0.227935562824074,-0.183738433994444,-0.185477457633333,-0.253920027644444,-0.206760183055556,-0.200109502098039,-0.213843306583333,-0.239035130590741,-0.229957552411765,-0.116047198940741,-0.169199627990196,-0.124517207958019,-0.144043872740741,-0.172529261372549,-0.166916868166667,-0.157076732544444,-0.161576255962963,-0.141337479914815,-0.18885266325098,-0.136552330851852,-0.131887567941176,-0.195689453151852,-0.141707102409426,-0.136298697333333,-0.156373842351852,-0.152407753925926,-0.186721257764706,-0.138154439757407,-0.175153860722222,-0.178589372470588,-0.172381573748148,-0.131031220703704,-0.151311627888889,-0.134827673356863,-0.174560352580392,-0.165780723205556,-0.19175897107451,-0.186623959250926,-0.174022410012963,-0.192417998823529,-0.18544663587963,-0.161682979138889,-0.126849849927778,-0.131305384764706
10,"WALKING_DOWNSTAIRS",-0.0872959342564103,-0.0296994772583333,-0.0855863291253611,-0.0911894669230769,-0.093662764574359,0.0263152216282051,-0.0867413607,-0.107765854766667,-0.112640489079487,-0.0962556001307692,-0.200614392386111,-0.136921526538462,-0.0713222922307692,-0.092554250275,-0.110185765358974,-0.102925883294872,-0.07442876275,-0.0601733158974359,-0.105768266382051,-0.0172411479166667,-0.0422660664615385,-0.0429698697948718,-0.107367229730556,-0.0602687265923077,-0.0920025152051282,-0.135702833111111,-0.0970783626410256,0.0117541792307692,-0.0684874366722222,-0.0194645810512821,-0.0244252531282051,-0.0388743581777778,-0.0660071656564103,-0.016061045725641,0.0389368187777778,-0.0841857829038462,-0.0675648668333333,-0.0355384647305556,-0.0780658214615385,-0.0245662871025641,-0.0590089501111111,-0.102905803889744,-0.216925636511282,-0.158552138083333,-0.0465813749079487,-0.0859972133025641,-0.134661232230769,-0.157922743779487,-0.0896110934155556,-0.151843366912821,-0.109252182105128,-0.157002733308333,-0.125158293220513,-0.174553539777778,-0.1593859693,-0.174360484546154,-0.169724380069444,-0.122000179230769,-0.146779149388889,-0.1525252087,-0.130696346025641,-0.170606806911111,-0.137347822320513,-0.180568381830769,-0.144246658875,-0.183041948128205,-0.166403077765821,-0.118902270275,-0.150873876966667,-0.174331932769231,-0.150199495188205,-0.173484619179487,-0.166229105485556,-0.0658397874205128,-0.0675557211388889,-0.0974811734871795,-0.131827665717949,-0.123790506797222,-0.129004288333333,-0.163348760501795,-0.13919624074359
10,"WALKING_UPSTAIRS",-0.28998140618,-0.256897430722917,-0.26825154405625,-0.282224941604167,-0.233568603177778,-0.221099881345833,-0.219763324444583,-0.19867585070625,-0.17659204226,-0.220991416395833,-0.219206131958333,-0.2325213182,-0.213790120708333,-0.190145719125,-0.210325939702222,-0.190529361647917,-0.132994401204167,-0.2089568334,-0.217114111604167,-0.269009715,-0.216799941214222,-0.278182872820833,-0.218876959820833,-0.259915733991111,-0.265736933347917,-0.269267686267917,-0.2337428606125,-0.296100094517778,-0.206734627789583,-0.254956368682292,-0.257152907417778,-0.258214938583333,-0.271331638666667,-0.306278528644444,-0.271273340641667,-0.277223473662,-0.288402601435556,-0.259285472136667,-0.19599919024,-0.233173908220833,-0.25347417142625,-0.292249492748444,-0.27282478430875,-0.2327088533075,-0.239104494273333,-0.2689166079375,-0.181344527206667,-0.176106856935417,-0.168902562016667,-0.21679603202,-0.140193131225,-0.22515600145625,-0.0756332834888889,-0.155322310583333,-0.198629750473333,-0.147801903372917,-0.122507383227083,-0.152617010291167,-0.153187888,-0.09882634574,-0.197279614354167,-0.204747063404167,-0.147509772622222,-0.135896925875,-0.164597380572917,-0.139542377482222,-0.1368737683375,-0.135715730875,-0.163194030758289,-0.219078729466667,-0.24618243338125,-0.168112949458333,-0.128983266452083,-0.1958822206375,-0.199545794479167,-0.164757897488889,-0.1926350461125,-0.198624127867917,-0.159958098655556,-0.128659349022222,-0.118810112458333
11,"LAYING",-0.596702252214035,-0.606345778192982,-0.610425763631579,-0.619115958536842,-0.612513139474737,-0.605921926368421,-0.62401693242807,-0.525607390254386,-0.569837666222807,-0.57900645915614,-0.554316507963158,-0.56094168305614,-0.572386815396316,-0.57708829862807,-0.528185748503509,-0.54038726651614,-0.556232708091228,-0.605666184347368,-0.598268157961404,-0.608766127719298,-0.595901717591228,-0.628774317561053,-0.599801073345614,-0.616677966263158,-0.589284522103684,-0.591956385649123,-0.62591523284386,-0.607807489063158,-0.615426257298246,-0.637620021035088,-0.608790818912281,-0.608226967929825,-0.620344224792982,-0.589904844157895,-0.609576419450526,-0.602542624421053,-0.590847098035088,-0.597824125880702,-0.599535379052632,-0.593819366368421,-0.608986434982456,-0.591301175921053,-0.584747297052632,-0.607806603221053,-0.609017723187719,-0.602891539245614,-0.557734374894737,-0.588670565738596,-0.571998422338597,-0.524976323301754,-0.566819529668421,-0.551442045527895,-0.497153946773684,-0.482015536694737,-0.505341819036842,-0.507960632272105,-0.49257858705614,-0.538790452685965,-0.518434231670175,-0.493835680247544,-0.554646347610526,-0.493281219014035,-0.486783098466667,-0.477860092782456,-0.488495469880702,-0.481330549370175,-0.5146639023,-0.470252226359649,-0.460751898389825,-0.515182838505263,-0.508384018836842,-0.495605919192982,-0.499671353347018,-0.577840588814035,-0.582310788885965,-0.569014718121053,-0.595369656075439,-0.603158738505263,-0.551924231121053,-0.490230362519298,-0.516598747601754
11,"SITTING",-0.596173942921569,-0.618617517388889,-0.588028711444444,-0.60330680187037,-0.562700365194118,-0.57661452287037,-0.569823308444444,-0.592446661614815,-0.596133594745098,-0.571920410818519,-0.56415439042037,-0.596895466027451,-0.631368198377778,-0.588203471362963,-0.57186393872549,-0.566870832268519,-0.628057669524074,-0.662057323017647,-0.616569480485185,-0.640679414186481,-0.640727166794118,-0.663648360825926,-0.608901879116667,-0.653194531415686,-0.623360433264074,-0.635953820518519,-0.630886390577778,-0.667821268117647,-0.647038190944444,-0.646545292164815,-0.642122224431373,-0.646401974074074,-0.598644604696296,-0.628014517764706,-0.681564986314815,-0.608532229451852,-0.62980523045098,-0.65428719337963,-0.649944182313726,-0.615615233092593,-0.621457788703704,-0.599042533982353,-0.657455005296296,-0.591393759351852,-0.609998221901961,-0.61829341045,-0.563838658117647,-0.533253659466667,-0.501343891359259,-0.537738381482353,-0.525437805494444,-0.470638839172222,-0.475766380021569,-0.4856791933,-0.551673683280392,-0.513015537844444,-0.497113782846296,-0.494774001740741,-0.474965198824074,-0.459106980209804,-0.46346927537963,-0.47653770442963,-0.489729671709412,-0.507590021198148,-0.464243342912963,-0.481768875013726,-0.531946289637037,-0.522029391836296,-0.480172714686274,-0.50948006954902,-0.596724617859259,-0.555433151000741,-0.580068068055556,-0.566011545790741,-0.558585647511111,-0.516777871078431,-0.532235009981481,-0.521065176822222,-0.51686080545098,-0.504677760343137,-0.541413234592593
11,"STANDING",-0.612558673377778,-0.607021718827083,-0.608799630820833,-0.650874663041667,-0.616323818502444,-0.6582567491875,-0.624763795172917,-0.532631074604167,-0.483581717468889,-0.49614154864375,-0.520255225397917,-0.53087894954,-0.541994658016667,-0.475226562,-0.53353101794,-0.533501570845833,-0.486765892733333,-0.493879008293333,-0.481738845439583,-0.459388496780417,-0.469082227464444,-0.492912186025,-0.469743020575,-0.497142306846667,-0.50252852764375,-0.556729188270833,-0.5538218209625,-0.485189529002222,-0.5532971986375,-0.593951816195833,-0.576701007955556,-0.603214236735417,-0.614231620395833,-0.600151379855556,-0.580071603479167,-0.569433664819375,-0.601198955697778,-0.4141221495,-0.469854672966667,-0.4628346871375,-0.509770093708333,-0.557340979422222,-0.522812206510417,-0.48604279266875,-0.48275199894,-0.514827573429167,-0.675703195968889,-0.626748393625,-0.662618545458333,-0.649880606088889,-0.6137683239375,-0.614170439375,-0.629133583,-0.58517104749375,-0.554638622977778,-0.606689095875,-0.559641864520833,-0.655143542920833,-0.627746956208333,-0.661253715133333,-0.6918948350625,-0.690763313843125,-0.674913381526667,-0.653057133270833,-0.665143920375,-0.670040421666667,-0.636543739585417,-0.642500310452083,-0.615929110222222,-0.520843812315556,-0.53992337210375,-0.5630346224375,-0.573655094104167,-0.6192380854375,-0.652445422897917,-0.647401447853778,-0.688342320083333,-0.651564048675,-0.681120412866667,-0.577519385177778,-0.566345173666667
11,"WALKING",-0.304326886824561,-0.332460107425,-0.320159845175092,-0.309940437966667,-0.375555365305263,-0.298437051015,-0.290930080623333,-0.385455645865,-0.385875465157895,-0.378262199583333,-0.33894117383,-0.331536736736842,-0.355320828128333,-0.36253793823,-0.383417823421053,-0.356113406725,-0.346980956283333,-0.339278917438597,-0.347369338815,-0.305979287513333,-0.340207688070175,-0.339634129883333,-0.338191735566667,-0.332852726631579,-0.30772183911,-0.287009658826667,-0.316215298385,-0.316132902189474,-0.301428141216667,-0.27475122146,-0.269772172175439,-0.261004638706667,-0.310288091116667,-0.296064823466667,-0.280600416883333,-0.2705973885,-0.333838145842105,-0.337668952616667,-0.317324498203509,-0.312968567575,-0.30065010505,-0.288392448224561,-0.284760658706667,-0.285066137451667,-0.318178319961403,-0.267871707121667,-0.313718453561403,-0.33227412555,-0.313326288216667,-0.33894888845614,-0.3157668636,-0.317178583333333,-0.313028324052632,-0.378546113003333,-0.410212863664912,-0.3762633145,-0.369178336445,-0.342959127181667,-0.331738849745,-0.370048418963158,-0.31302802559,-0.329890227883333,-0.334247972607018,-0.392472246213333,-0.371956219216667,-0.409428058805263,-0.35126723455,-0.3985031051,-0.371050182877193,-0.359187635298246,-0.386289550216667,-0.346900910116283,-0.371502516745,-0.332422279433333,-0.298395400883333,-0.32205791363614,-0.269583113666667,-0.32931731044,-0.336811828178947,-0.370104319649123,-0.360025080170667
11,"WALKING_DOWNSTAIRS",-0.312333753177778,-0.296961558322917,-0.27022944938125,-0.283589702688889,-0.315435564355556,-0.253208406748889,-0.2431446634,-0.20844526530625,-0.217385435822222,-0.215374571288889,-0.2079566265,-0.203364601755556,-0.252896641888889,-0.2221617591875,-0.238008111237778,-0.239275175415556,-0.212663739808333,-0.186222712342222,-0.222375207822222,-0.238388546422917,-0.235071163911111,-0.267762792328889,-0.177058903354167,-0.221016290395556,-0.228373184173333,-0.29960164795,-0.310228346964444,-0.294314612397778,-0.304197766566667,-0.279271800275556,-0.287674470555556,-0.25003529469375,-0.281913354177778,-0.277923579882222,-0.280721620779167,-0.241558593782222,-0.2691019724,-0.251353258458333,-0.265012365668889,-0.302583318362222,-0.238409862945833,-0.247914613888889,-0.267376245093333,-0.289470621770833,-0.287422026062222,-0.291759706166667,-0.238987194728889,-0.185399887422222,-0.161011149991667,-0.155942574126667,-0.206514465404444,-0.175725741583333,-0.195291954011111,-0.0842701820958333,-0.113316485577778,-0.222178646357778,-0.153822508810417,-0.204784854577778,-0.135036084270833,-0.117656743044444,-0.211095248871111,-0.115211677022917,-0.1745137066,-0.171022451368889,-0.117924998135417,-0.149688881191111,-0.148799719624667,-0.234556912229167,-0.169888742577778,-0.206336479331111,-0.250373053144444,-0.177241370820444,-0.127469656875,-0.246835172515556,-0.176617649395833,-0.154564369975556,-0.191512385851111,-0.206782010225417,-0.155506901873333,-0.134825707611111,-0.15369954596
